발생연도,성별,국제질병분류,암종,연령군,발생자수,조발생률
2003,여자,01. C00-C14,"입술, 구강 및 인두",80-84세,26,10.1
2003,여자,01. C00-C14,"입술, 구강 및 인두",85세이상,12,7.3
2003,여자,01. C00-C14,"입술, 구강 및 인두",연령전체,503,2.1
2004,남녀전체,01. C00-C14,"입술, 구강 및 인두",00-04세,1,0
2004,남녀전체,01. C00-C14,"입술, 구강 및 인두",05-09세,4,0.1
2004,남녀전체,01. C00-C14,"입술, 구강 및 인두",10-14세,5,0.1
2004,남녀전체,01. C00-C14,"입술, 구강 및 인두",15-19세,8,0.3
2004,남녀전체,01. C00-C14,"입술, 구강 및 인두",20-24세,22,0.6
2004,남녀전체,01. C00-C14,"입술, 구강 및 인두",25-29세,39,1
2004,남녀전체,01. C00-C14,"입술, 구강 및 인두",30-34세,56,1.2
2004,남녀전체,01. C00-C14,"입술, 구강 및 인두",35-39세,72,1.7
2004,남녀전체,01. C00-C14,"입술, 구강 및 인두",40-44세,149,3.4
2004,남녀전체,01. C00-C14,"입술, 구강 및 인두",45-49세,221,5.8
2004,남녀전체,01. C00-C14,"입술, 구강 및 인두",50-54세,228,8.7
2004,남녀전체,01. C00-C14,"입술, 구강 및 인두",55-59세,272,12.7
2004,남녀전체,01. C00-C14,"입술, 구강 및 인두",60-64세,311,15.4
2004,남녀전체,01. C00-C14,"입술, 구강 및 인두",65-69세,324,20
2004,남녀전체,01. C00-C14,"입술, 구강 및 인두",70-74세,233,21.5
2004,남녀전체,01. C00-C14,"입술, 구강 및 인두",75-79세,124,18.2
2004,남녀전체,01. C00-C14,"입술, 구강 및 인두",80-84세,59,14.8
2004,남녀전체,01. C00-C14,"입술, 구강 및 인두",85세이상,35,15.3
2004,남녀전체,01. C00-C14,"입술, 구강 및 인두",연령전체,2163,4.5
2004,남자,01. C00-C14,"입술, 구강 및 인두",00-04세,0,
2004,남자,01. C00-C14,"입술, 구강 및 인두",05-09세,3,0.2
2004,남자,01. C00-C14,"입술, 구강 및 인두",10-14세,1,0.1
2004,남자,01. C00-C14,"입술, 구강 및 인두",15-19세,5,0.3
2004,남자,01. C00-C14,"입술, 구강 및 인두",20-24세,12,0.6
2004,남자,01. C00-C14,"입술, 구강 및 인두",25-29세,19,1
2004,남자,01. C00-C14,"입술, 구강 및 인두",30-34세,31,1.3
2004,남자,01. C00-C14,"입술, 구강 및 인두",35-39세,44,2
2004,남자,01. C00-C14,"입술, 구강 및 인두",40-44세,97,4.3
2004,남자,01. C00-C14,"입술, 구강 및 인두",45-49세,162,8.4
2004,남자,01. C00-C14,"입술, 구강 및 인두",50-54세,172,13
2004,남자,01. C00-C14,"입술, 구강 및 인두",55-59세,211,19.9
2004,남자,01. C00-C14,"입술, 구강 및 인두",60-64세,263,27.7
2004,남자,01. C00-C14,"입술, 구강 및 인두",65-69세,257,35.8
2004,남자,01. C00-C14,"입술, 구강 및 인두",70-74세,171,40.5
2004,남자,01. C00-C14,"입술, 구강 및 인두",75-79세,81,34.4
2004,남자,01. C00-C14,"입술, 구강 및 인두",80-84세,32,25.3
2004,남자,01. C00-C14,"입술, 구강 및 인두",85세이상,17,30.3
2004,남자,01. C00-C14,"입술, 구강 및 인두",연령전체,1578,6.5
2004,여자,01. C00-C14,"입술, 구강 및 인두",00-04세,1,0.1
2004,여자,01. C00-C14,"입술, 구강 및 인두",05-09세,1,0.1
2004,여자,01. C00-C14,"입술, 구강 및 인두",10-14세,4,0.2
2004,여자,01. C00-C14,"입술, 구강 및 인두",15-19세,3,0.2
2004,여자,01. C00-C14,"입술, 구강 및 인두",20-24세,10,0.5
2004,여자,01. C00-C14,"입술, 구강 및 인두",25-29세,20,1.1
2004,여자,01. C00-C14,"입술, 구강 및 인두",30-34세,25,1.1
2004,여자,01. C00-C14,"입술, 구강 및 인두",35-39세,28,1.3
2004,여자,01. C00-C14,"입술, 구강 및 인두",40-44세,52,2.4
2004,여자,01. C00-C14,"입술, 구강 및 인두",45-49세,59,3.2
2004,여자,01. C00-C14,"입술, 구강 및 인두",50-54세,56,4.3
2004,여자,01. C00-C14,"입술, 구강 및 인두",55-59세,61,5.6
2004,여자,01. C00-C14,"입술, 구강 및 인두",60-64세,48,4.5
2004,여자,01. C00-C14,"입술, 구강 및 인두",65-69세,67,7.4
2004,여자,01. C00-C14,"입술, 구강 및 인두",70-74세,62,9.3
2004,여자,01. C00-C14,"입술, 구강 및 인두",75-79세,43,9.6
2004,여자,01. C00-C14,"입술, 구강 및 인두",80-84세,27,9.9
2004,여자,01. C00-C14,"입술, 구강 및 인두",85세이상,18,10.5
2004,여자,01. C00-C14,"입술, 구강 및 인두",연령전체,585,2.4
2005,남녀전체,01. C00-C14,"입술, 구강 및 인두",00-04세,3,0.1
2005,남녀전체,01. C00-C14,"입술, 구강 및 인두",05-09세,6,0.2
2005,남녀전체,01. C00-C14,"입술, 구강 및 인두",10-14세,6,0.2
2005,남녀전체,01. C00-C14,"입술, 구강 및 인두",15-19세,11,0.4
2005,남녀전체,01. C00-C14,"입술, 구강 및 인두",20-24세,21,0.6
2005,남녀전체,01. C00-C14,"입술, 구강 및 인두",25-29세,39,1
2005,남녀전체,01. C00-C14,"입술, 구강 및 인두",30-34세,50,1.1
2005,남녀전체,01. C00-C14,"입술, 구강 및 인두",35-39세,84,1.9
2005,남녀전체,01. C00-C14,"입술, 구강 및 인두",40-44세,152,3.5
2005,남녀전체,01. C00-C14,"입술, 구강 및 인두",45-49세,213,5.3
2005,남녀전체,01. C00-C14,"입술, 구강 및 인두",50-54세,256,9
2005,남녀전체,01. C00-C14,"입술, 구강 및 인두",55-59세,262,11.6
2005,남녀전체,01. C00-C14,"입술, 구강 및 인두",60-64세,335,16.8
2005,남녀전체,01. C00-C14,"입술, 구강 및 인두",65-69세,338,20.2
2005,남녀전체,01. C00-C14,"입술, 구강 및 인두",70-74세,195,16.8
2005,남녀전체,01. C00-C14,"입술, 구강 및 인두",75-79세,151,20.8
2005,남녀전체,01. C00-C14,"입술, 구강 및 인두",80-84세,92,22.1
2005,남녀전체,01. C00-C14,"입술, 구강 및 인두",85세이상,39,16.1
2005,남녀전체,01. C00-C14,"입술, 구강 및 인두",연령전체,2253,4.6
2005,남자,01. C00-C14,"입술, 구강 및 인두",00-04세,2,0.2
2005,남자,01. C00-C14,"입술, 구강 및 인두",05-09세,0,
2005,남자,01. C00-C14,"입술, 구강 및 인두",10-14세,5,0.3
2005,남자,01. C00-C14,"입술, 구강 및 인두",15-19세,7,0.4
2005,남자,01. C00-C14,"입술, 구강 및 인두",20-24세,9,0.5
2005,남자,01. C00-C14,"입술, 구강 및 인두",25-29세,23,1.2
2005,남자,01. C00-C14,"입술, 구강 및 인두",30-34세,24,1.1
2005,남자,01. C00-C14,"입술, 구강 및 인두",35-39세,50,2.2
2005,남자,01. C00-C14,"입술, 구강 및 인두",40-44세,99,4.5
2005,남자,01. C00-C14,"입술, 구강 및 인두",45-49세,146,7.2
2005,남자,01. C00-C14,"입술, 구강 및 인두",50-54세,197,13.9
2005,남자,01. C00-C14,"입술, 구강 및 인두",55-59세,207,18.5
2005,남자,01. C00-C14,"입술, 구강 및 인두",60-64세,270,28.6
2005,남자,01. C00-C14,"입술, 구강 및 인두",65-69세,270,36
2005,남자,01. C00-C14,"입술, 구강 및 인두",70-74세,145,31.4
2005,남자,01. C00-C14,"입술, 구강 및 인두",75-79세,98,39.2
2005,남자,01. C00-C14,"입술, 구강 및 인두",80-84세,57,43.3
2005,남자,01. C00-C14,"입술, 구강 및 인두",85세이상,15,24.7
2005,남자,01. C00-C14,"입술, 구강 및 인두",연령전체,1624,6.7
2005,여자,01. C00-C14,"입술, 구강 및 인두",00-04세,1,0.1
2005,여자,01. C00-C14,"입술, 구강 및 인두",05-09세,6,0.4
2005,여자,01. C00-C14,"입술, 구강 및 인두",10-14세,1,0.1
2005,여자,01. C00-C14,"입술, 구강 및 인두",15-19세,4,0.3
2005,여자,01. C00-C14,"입술, 구강 및 인두",20-24세,12,0.7
2005,여자,01. C00-C14,"입술, 구강 및 인두",25-29세,16,0.8
2005,여자,01. C00-C14,"입술, 구강 및 인두",30-34세,26,1.2
2005,여자,01. C00-C14,"입술, 구강 및 인두",35-39세,34,1.6
2005,여자,01. C00-C14,"입술, 구강 및 인두",40-44세,53,2.5
2005,여자,01. C00-C14,"입술, 구강 및 인두",45-49세,67,3.4
2005,여자,01. C00-C14,"입술, 구강 및 인두",50-54세,59,4.2
2005,여자,01. C00-C14,"입술, 구강 및 인두",55-59세,55,4.9
2005,여자,01. C00-C14,"입술, 구강 및 인두",60-64세,65,6.2
2005,여자,01. C00-C14,"입술, 구강 및 인두",65-69세,68,7.3
2005,여자,01. C00-C14,"입술, 구강 및 인두",70-74세,50,7.1
2005,여자,01. C00-C14,"입술, 구강 및 인두",75-79세,53,11.1
2005,여자,01. C00-C14,"입술, 구강 및 인두",80-84세,35,12.3
2005,여자,01. C00-C14,"입술, 구강 및 인두",85세이상,24,13.3
2005,여자,01. C00-C14,"입술, 구강 및 인두",연령전체,629,2.6
2006,남녀전체,01. C00-C14,"입술, 구강 및 인두",00-04세,0,
2006,남녀전체,01. C00-C14,"입술, 구강 및 인두",05-09세,3,0.1
2006,남녀전체,01. C00-C14,"입술, 구강 및 인두",10-14세,16,0.4
2006,남녀전체,01. C00-C14,"입술, 구강 및 인두",15-19세,11,0.3
2006,남녀전체,01. C00-C14,"입술, 구강 및 인두",20-24세,15,0.4
2006,남녀전체,01. C00-C14,"입술, 구강 및 인두",25-29세,32,0.8
2006,남녀전체,01. C00-C14,"입술, 구강 및 인두",30-34세,51,1.2
2006,남녀전체,01. C00-C14,"입술, 구강 및 인두",35-39세,99,2.2
2006,남녀전체,01. C00-C14,"입술, 구강 및 인두",40-44세,131,3.1
2006,남녀전체,01. C00-C14,"입술, 구강 및 인두",45-49세,232,5.6
2006,남녀전체,01. C00-C14,"입술, 구강 및 인두",50-54세,253,8.2
2006,남녀전체,01. C00-C14,"입술, 구강 및 인두",55-59세,258,11.1
2006,남녀전체,01. C00-C14,"입술, 구강 및 인두",60-64세,319,16.2
2006,남녀전체,01. C00-C14,"입술, 구강 및 인두",65-69세,336,19.4
2006,남녀전체,01. C00-C14,"입술, 구강 및 인두",70-74세,287,23
2006,남녀전체,01. C00-C14,"입술, 구강 및 인두",75-79세,163,21.2
2006,남녀전체,01. C00-C14,"입술, 구강 및 인두",80-84세,76,17.5
2006,남녀전체,01. C00-C14,"입술, 구강 및 인두",85세이상,30,11.6
2006,남녀전체,01. C00-C14,"입술, 구강 및 인두",연령전체,2312,4.7
2006,남자,01. C00-C14,"입술, 구강 및 인두",00-04세,0,
2006,남자,01. C00-C14,"입술, 구강 및 인두",05-09세,1,0.1
2006,남자,01. C00-C14,"입술, 구강 및 인두",10-14세,9,0.5
2006,남자,01. C00-C14,"입술, 구강 및 인두",15-19세,7,0.4
2006,남자,01. C00-C14,"입술, 구강 및 인두",20-24세,6,0.3
2006,남자,01. C00-C14,"입술, 구강 및 인두",25-29세,18,0.9
2006,남자,01. C00-C14,"입술, 구강 및 인두",30-34세,26,1.2
2006,남자,01. C00-C14,"입술, 구강 및 인두",35-39세,54,2.4
2006,남자,01. C00-C14,"입술, 구강 및 인두",40-44세,89,4.1
2006,남자,01. C00-C14,"입술, 구강 및 인두",45-49세,168,7.9
2006,남자,01. C00-C14,"입술, 구강 및 인두",50-54세,193,12.5
2006,남자,01. C00-C14,"입술, 구강 및 인두",55-59세,198,17.1
2006,남자,01. C00-C14,"입술, 구강 및 인두",60-64세,257,27.4
2006,남자,01. C00-C14,"입술, 구강 및 인두",65-69세,268,34.4
2006,남자,01. C00-C14,"입술, 구강 및 인두",70-74세,229,45.2
2006,남자,01. C00-C14,"입술, 구강 및 인두",75-79세,113,42.6
2006,남자,01. C00-C14,"입술, 구강 및 인두",80-84세,52,38.2
2006,남자,01. C00-C14,"입술, 구강 및 인두",85세이상,16,24.3
2006,남자,01. C00-C14,"입술, 구강 및 인두",연령전체,1704,7
2006,여자,01. C00-C14,"입술, 구강 및 인두",00-04세,0,
2006,여자,01. C00-C14,"입술, 구강 및 인두",05-09세,2,0.1
2006,여자,01. C00-C14,"입술, 구강 및 인두",10-14세,7,0.4
2006,여자,01. C00-C14,"입술, 구강 및 인두",15-19세,4,0.3
2006,여자,01. C00-C14,"입술, 구강 및 인두",20-24세,9,0.5
2006,여자,01. C00-C14,"입술, 구강 및 인두",25-29세,14,0.7
2006,여자,01. C00-C14,"입술, 구강 및 인두",30-34세,25,1.2
2006,여자,01. C00-C14,"입술, 구강 및 인두",35-39세,45,2
2006,여자,01. C00-C14,"입술, 구강 및 인두",40-44세,42,2
2006,여자,01. C00-C14,"입술, 구강 및 인두",45-49세,64,3.1
2006,여자,01. C00-C14,"입술, 구강 및 인두",50-54세,60,3.9
2006,여자,01. C00-C14,"입술, 구강 및 인두",55-59세,60,5.1
2006,여자,01. C00-C14,"입술, 구강 및 인두",60-64세,62,6
2006,여자,01. C00-C14,"입술, 구강 및 인두",65-69세,68,7.2
2006,여자,01. C00-C14,"입술, 구강 및 인두",70-74세,58,7.8
2006,여자,01. C00-C14,"입술, 구강 및 인두",75-79세,50,9.9
2006,여자,01. C00-C14,"입술, 구강 및 인두",80-84세,24,8.1
2006,여자,01. C00-C14,"입술, 구강 및 인두",85세이상,14,7.3
2006,여자,01. C00-C14,"입술, 구강 및 인두",연령전체,608,2.5
2007,남녀전체,01. C00-C14,"입술, 구강 및 인두",00-04세,2,0.1
2007,남녀전체,01. C00-C14,"입술, 구강 및 인두",05-09세,5,0.2
2007,남녀전체,01. C00-C14,"입술, 구강 및 인두",10-14세,10,0.3
2007,남녀전체,01. C00-C14,"입술, 구강 및 인두",15-19세,14,0.4
2007,남녀전체,01. C00-C14,"입술, 구강 및 인두",20-24세,33,1
2007,남녀전체,01. C00-C14,"입술, 구강 및 인두",25-29세,28,0.7
2007,남녀전체,01. C00-C14,"입술, 구강 및 인두",30-34세,59,1.4
2007,남녀전체,01. C00-C14,"입술, 구강 및 인두",35-39세,87,1.9
2007,남녀전체,01. C00-C14,"입술, 구강 및 인두",40-44세,138,3.3
2007,남녀전체,01. C00-C14,"입술, 구강 및 인두",45-49세,223,5.2
2007,남녀전체,01. C00-C14,"입술, 구강 및 인두",50-54세,293,8.9
2007,남녀전체,01. C00-C14,"입술, 구강 및 인두",55-59세,289,12
2007,남녀전체,01. C00-C14,"입술, 구강 및 인두",60-64세,331,16.9
2007,남녀전체,01. C00-C14,"입술, 구강 및 인두",65-69세,333,18.2
2007,남녀전체,01. C00-C14,"입술, 구강 및 인두",70-74세,311,23.4
2007,남녀전체,01. C00-C14,"입술, 구강 및 인두",75-79세,159,19.5
2007,남녀전체,01. C00-C14,"입술, 구강 및 인두",80-84세,104,23
2007,남녀전체,01. C00-C14,"입술, 구강 및 인두",85세이상,46,16.4
2007,남녀전체,01. C00-C14,"입술, 구강 및 인두",연령전체,2465,5
2007,남자,01. C00-C14,"입술, 구강 및 인두",00-04세,1,0.1
2007,남자,01. C00-C14,"입술, 구강 및 인두",05-09세,1,0.1
2007,남자,01. C00-C14,"입술, 구강 및 인두",10-14세,5,0.3
2007,남자,01. C00-C14,"입술, 구강 및 인두",15-19세,5,0.3
2007,남자,01. C00-C14,"입술, 구강 및 인두",20-24세,16,0.9
2007,남자,01. C00-C14,"입술, 구강 및 인두",25-29세,14,0.7
2007,남자,01. C00-C14,"입술, 구강 및 인두",30-34세,29,1.4
2007,남자,01. C00-C14,"입술, 구강 및 인두",35-39세,68,2.9
2007,남자,01. C00-C14,"입술, 구강 및 인두",40-44세,88,4.1
2007,남자,01. C00-C14,"입술, 구강 및 인두",45-49세,156,7.1
2007,남자,01. C00-C14,"입술, 구강 및 인두",50-54세,221,13.3
2007,남자,01. C00-C14,"입술, 구강 및 인두",55-59세,233,19.5
2007,남자,01. C00-C14,"입술, 구강 및 인두",60-64세,270,28.8
2007,남자,01. C00-C14,"입술, 구강 및 인두",65-69세,257,30.9
2007,남자,01. C00-C14,"입술, 구강 및 인두",70-74세,254,46.4
2007,남자,01. C00-C14,"입술, 구강 및 인두",75-79세,107,37.6
2007,남자,01. C00-C14,"입술, 구강 및 인두",80-84세,66,46.8
2007,남자,01. C00-C14,"입술, 구강 및 인두",85세이상,25,34.8
2007,남자,01. C00-C14,"입술, 구강 및 인두",연령전체,1816,7.4
2007,여자,01. C00-C14,"입술, 구강 및 인두",00-04세,1,0.1
2007,여자,01. C00-C14,"입술, 구강 및 인두",05-09세,4,0.3
2007,여자,01. C00-C14,"입술, 구강 및 인두",10-14세,5,0.3
2007,여자,01. C00-C14,"입술, 구강 및 인두",15-19세,9,0.6
2007,여자,01. C00-C14,"입술, 구강 및 인두",20-24세,17,1
2007,여자,01. C00-C14,"입술, 구강 및 인두",25-29세,14,0.7
2007,여자,01. C00-C14,"입술, 구강 및 인두",30-34세,30,1.5
2007,여자,01. C00-C14,"입술, 구강 및 인두",35-39세,19,0.8
2007,여자,01. C00-C14,"입술, 구강 및 인두",40-44세,50,2.5
2007,여자,01. C00-C14,"입술, 구강 및 인두",45-49세,67,3.1
2007,여자,01. C00-C14,"입술, 구강 및 인두",50-54세,72,4.4
2007,여자,01. C00-C14,"입술, 구강 및 인두",55-59세,56,4.6
2007,여자,01. C00-C14,"입술, 구강 및 인두",60-64세,61,6
2007,여자,01. C00-C14,"입술, 구강 및 인두",65-69세,76,7.6
2007,여자,01. C00-C14,"입술, 구강 및 인두",70-74세,57,7.3
2007,여자,01. C00-C14,"입술, 구강 및 인두",75-79세,52,9.8
2007,여자,01. C00-C14,"입술, 구강 및 인두",80-84세,38,12.2
2007,여자,01. C00-C14,"입술, 구강 및 인두",85세이상,21,10
2007,여자,01. C00-C14,"입술, 구강 및 인두",연령전체,649,2.6
2008,남녀전체,01. C00-C14,"입술, 구강 및 인두",00-04세,4,0.2
2008,남녀전체,01. C00-C14,"입술, 구강 및 인두",05-09세,4,0.1
2008,남녀전체,01. C00-C14,"입술, 구강 및 인두",10-14세,15,0.4
2008,남녀전체,01. C00-C14,"입술, 구강 및 인두",15-19세,15,0.4
2008,남녀전체,01. C00-C14,"입술, 구강 및 인두",20-24세,26,0.8
2008,남녀전체,01. C00-C14,"입술, 구강 및 인두",25-29세,33,0.8
2008,남녀전체,01. C00-C14,"입술, 구강 및 인두",30-34세,48,1.2
2008,남녀전체,01. C00-C14,"입술, 구강 및 인두",35-39세,89,1.9
2008,남녀전체,01. C00-C14,"입술, 구강 및 인두",40-44세,142,3.4
2008,남녀전체,01. C00-C14,"입술, 구강 및 인두",45-49세,258,5.9
2008,남녀전체,01. C00-C14,"입술, 구강 및 인두",50-54세,337,9.6
2008,남녀전체,01. C00-C14,"입술, 구강 및 인두",55-59세,311,12.5
2008,남녀전체,01. C00-C14,"입술, 구강 및 인두",60-64세,297,14.9
2008,남녀전체,01. C00-C14,"입술, 구강 및 인두",65-69세,389,20.4
2008,남녀전체,01. C00-C14,"입술, 구강 및 인두",70-74세,323,23
2008,남녀전체,01. C00-C14,"입술, 구강 및 인두",75-79세,200,23.1
2008,남녀전체,01. C00-C14,"입술, 구강 및 인두",80-84세,95,19.9
2008,남녀전체,01. C00-C14,"입술, 구강 및 인두",85세이상,51,16.5
2008,남녀전체,01. C00-C14,"입술, 구강 및 인두",연령전체,2637,5.3
2008,남자,01. C00-C14,"입술, 구강 및 인두",00-04세,4,0.3
2008,남자,01. C00-C14,"입술, 구강 및 인두",05-09세,1,0.1
2008,남자,01. C00-C14,"입술, 구강 및 인두",10-14세,12,0.7
2008,남자,01. C00-C14,"입술, 구강 및 인두",15-19세,8,0.4
2008,남자,01. C00-C14,"입술, 구강 및 인두",20-24세,14,0.8
2008,남자,01. C00-C14,"입술, 구강 및 인두",25-29세,20,1
2008,남자,01. C00-C14,"입술, 구강 및 인두",30-34세,23,1.1
2008,남자,01. C00-C14,"입술, 구강 및 인두",35-39세,55,2.4
2008,남자,01. C00-C14,"입술, 구강 및 인두",40-44세,101,4.7
2008,남자,01. C00-C14,"입술, 구강 및 인두",45-49세,183,8.2
2008,남자,01. C00-C14,"입술, 구강 및 인두",50-54세,260,14.7
2008,남자,01. C00-C14,"입술, 구강 및 인두",55-59세,248,20.1
2008,남자,01. C00-C14,"입술, 구강 및 인두",60-64세,238,24.7
2008,남자,01. C00-C14,"입술, 구강 및 인두",65-69세,311,35.7
2008,남자,01. C00-C14,"입술, 구강 및 인두",70-74세,254,43.3
2008,남자,01. C00-C14,"입술, 구강 및 인두",75-79세,143,46.5
2008,남자,01. C00-C14,"입술, 구강 및 인두",80-84세,52,35.2
2008,남자,01. C00-C14,"입술, 구강 및 인두",85세이상,24,30.3
2008,남자,01. C00-C14,"입술, 구강 및 인두",연령전체,1951,7.9
2008,여자,01. C00-C14,"입술, 구강 및 인두",00-04세,0,
